Name,Men,Women,Total
Vali,3,3,6
Valke,3,3,6
Valle,3,5,8
Valou,0,7,7
Vannah,0,7,7
Varda,0,7,7
Varian,7,0,7
Vasja,0,7,7
Veenerick,7,0,7
Vegina,0,7,7
Velma,0,7,7
Venerandus,7,0,7
Venisha,0,7,7
Véra,0,7,7
Verah,0,7,7
Veralinde,0,7,7
Veraline,0,7,7
Veraly,0,7,7
Verana,3,6,9
Veranda,0,7,7
Veranique,0,7,7
Verdine,6,3,9
Vérène,0,7,7
Vergil,6,3,9
Vergilius,7,0,7
Vergina,0,7,7
Verginie,3,6,9
Verijn,7,0,7
Verita,0,7,7
Verle,0,7,7
Véron,5,3,8
Veronike,0,7,7
Vèronique,0,7,7
Ves,7,0,7
Vesla,0,7,7
Vetje,0,7,7
Vicco,7,0,7
Vicenza,3,6,9
Vidhur,7,0,7
Viène,0,7,7
Vijayeta,0,7,7
Vijaykumar,7,0,7
Vijko,7,0,7
Vikesh,7,0,7
Vikki,0,7,7
Viko,7,0,7
Vinand,7,0,7
Vinaysha,0,7,7
Vincie,0,7,7
Vinley,7,0,7
Vinne,7,0,7
Vinood,7,0,7
Vion,3,6,9
Vionne,3,6,9
Viran,7,0,7
Viraysha,0,7,7
Virge,3,6,9
Vishvanand,7,0,7
Viswanath,7,0,7
Vitalus,7,0,7
Vivica,0,7,7
Vivine,0,7,7
Vladimirovna,0,7,7
Vojislav,7,0,7
Vonda,0,7,7
Vonneke,0,7,7
Voskea,0,7,7
Vrank,7,0,7
Vrouwgina,0,7,7
Vynce,7,0,7
Vynn,7,0,7
Vaishnavidevi,0,6,6
Vaja,0,6,6
Vajènna,0,6,6
Vajra,0,6,6
Valea,3,5,8
Valentim,5,3,8
Valenzio,6,0,6
Valèry,3,5,8
Valesco,5,3,8
Valliant,6,0,6
Vallory,0,6,6
Vannety,0,6,6
Varin,5,3,8
Varna,0,6,6
Vasanthi,0,6,6
Vasileios,6,0,6
Vasilije,6,0,6
