Name,Men,Women,Total
Jessin,72,3,75
Joly,3,69,72
Jonnie,63,10,73
Julika,0,73,73
Jaclyn,0,72,72
Jacy,43,29,72
Jann,63,9,72
Jayleigh,3,69,72
Jazmin,0,72,72
Jenni,0,72,72
Jonie,6,66,72
Julliette,0,72,72
Juune,3,71,74
Jalila,3,70,73
Jarick,71,0,71
Jacoby,3,66,69
Jako,70,0,70
Jasperdina,0,70,70
Jenson,70,0,70
Josépha,3,68,71
Jerusha,3,68,71
Jeslynn,3,68,71
Jiskje,0,69,69
Jolin,3,67,70
Juline,0,69,69
Jannemieke,0,68,68
Japhet,68,0,68
Jarah,3,64,67
Jaylan,67,3,70
Jorna,11,57,68
Judie,0,68,68
Jerfaas,67,0,67
Jolette,0,67,67
Joscha,29,38,67
Jaidey,3,63,66
Janayah,0,66,66
Jesmer,66,0,66
Jindra,14,52,66
Julliëtte,0,66,66
Janell,10,55,65
Jelano,65,0,65
Jered,65,0,65
Jhon,63,3,66
Jo-An,3,64,67
Jovana,0,65,65
Jovanny,62,3,65
Justien,6,59,65
Jacelyn,3,63,66
Jaymz,63,3,66
Jayno,64,0,64
Jebbigje,0,64,64
Jefrey,64,0,64
Jeronimo,64,0,64
Jordaan,63,3,66
Jacyntha,3,62,65
Janinka,0,63,63
Jazz-Lynn,0,63,63
Jeldau,3,60,63
Jilani,58,5,63
Jorgo,62,3,65
Josip,63,0,63
Jago,61,3,64
Jaily,3,59,62
Jaline,0,62,62
Jamaica,3,61,64
Jamar,59,3,62
Janik,60,3,63
Jayron,62,0,62
Jelissa,0,62,62
Jenette,0,62,62
Jeremi,62,0,62
Jorrik,62,0,62
Josué,59,3,62
Jovani,62,0,62
Jacq,54,7,61
Jakub,61,0,61
Jenaya,0,61,61
Jeska,0,61,61
Jetsche,3,60,63
Jora,9,52,61
Josita,3,59,62
Jaela,0,60,60
Jetteke,0,60,60
Jimte,60,0,60
Joanny,3,56,59
Jolet,0,60,60
Julyan,60,0,60
Jurien,45,15,60
Jainy,0,59,59
Jansien,0,59,59
Janszoon,59,0,59
Januarius,58,3,61
Jennieke,0,59,59
Jero,59,0,59
Jeshua,58,3,61
Jobke,9,50,59
Jolijne,0,59,59
Jorginho,59,0,59
Jorryt,58,3,61
Jozine,3,57,60
Jacobiene,3,57,60
Jale,0,58,58
Janek,57,3,60
Janel,5,53,58
Jasperine,0,58,58
Jayh,58,0,58
Jean-Jacques,56,3,59
Jentiena,0,58,58
Jesmay,0,58,58
Jettina,0,58,58
Jimmi,51,7,58
Josan,3,55,58
Julisa,0,58,58
Julliët,0,58,58
Jamilah,0,57,57
Jan-Kees,57,0,57
Jayesh,57,0,57
Jinan,8,49,57
Joachem,57,0,57
Joao,57,0,57
Jochebed,0,57,57
Juliëtta,3,56,59
Jacquelline,0,56,56
Jaimee,7,49,56
Jairzinho,56,0,56
Janos,54,3,57
Jarie,53,3,56
Jehan,45,11,56
Jimke,39,17,56
Jitsche,3,53,56
Johanneske,0,56,56
Jola,3,55,58
Jorben,56,0,56
Josep,56,0,56
Jadi,22,33,55
Jahmairo,55,0,55
Jarmila,0,55,55
Javey,55,0,55
Jeanina,0,55,55
Jezz,24,31,55
Jolmer,52,3,55
Joltje,0,55,55
Jura,14,41,55
Juriana,0,55,55
Jusuf,54,3,57
Jachin,54,0,54
Jafar,52,3,55
Jaida,0,54,54
Jamilia,3,53,56
Jannic,49,5,54
Jayven,54,0,54
Jelto,54,0,54
Jiyan,37,17,54
Josiene,0,54,54
Juun,29,25,54
Jaapkien,0,53,53
Jacoliene,0,53,53
Jalina,0,53,53
Jase,52,3,55
Jennely,0,53,53
Jensen,51,3,54
Joshi,40,13,53
Julieta,0,53,53
Jacob-Jan,52,0,52
Jafet,51,3,54
Jakobien,0,52,52
Jaroslav,51,3,54
Jayjay,50,3,53
Jaylon,52,0,52
Jaymian,52,0,52
Jean-Claude,51,3,54
Jeanice,3,51,54
Jehanne,0,52,52
Jericho,52,0,52
Jinane,0,52,52
Jitka,0,52,52
Joesoef,52,0,52
Josephe,14,38,52
Josephes,50,3,53
Josephinus,52,0,52
Jouw,52,0,52
Joyceline,3,51,54
Jadie,0,51,51
Jaëll,35,16,51
Jailynn,0,51,51
Jamahl,51,0,51
Jannemiek,0,51,51
Jansiena,0,51,51
Jaxson,51,0,51
Jaz,22,29,51
Jelko,51,0,51
Jennet,0,51,51
Joab,51,0,51
Joen,40,11,51
Jöran,51,0,51
Jorgos,50,3,53
Jotte,24,27,51
Jalmar,50,0,50
Janae,0,50,50
Janienke,0,50,50
Jeanelle,0,50,50
Jelline,0,50,50
Jennis,33,17,50
Joëla,0,50,50
Jolt,50,0,50
Julen,48,3,51
Julièn,48,3,51
Julle,50,0,50
Jacelynn,0,49,49
Jacobie,3,46,49
Jaëlla,0,49,49
Jan-Henk,49,0,49
Jaye,26,23,49
Jaylana,0,49,49
Jayliano,49,0,49
Jemke,49,0,49
Josiane,3,46,49
Joukjen,0,49,49
Juwayriya,0,49,49
Jaelle,3,47,50
Janneau,45,3,48
Jardi,46,3,49
Jay-Lynn,0,48,48
Jaydie,5,43,48
Jayen,46,3,49
Jaylina,0,48,48
Jeffrie,48,0,48
Jeljer,48,0,48
Jennine,0,48,48
Jep,47,3,50
Jerke,46,3,49
Jessamy,3,46,49
Jeu,39,9,48
Jochemina,0,48,48
Jolanta,3,45,48
Josephiene,0,48,48
Josijna,3,47,50
Jozette,3,47,50
Julissa,0,48,48
Jad,47,0,47
Jazzlin,0,47,47
Jedida,0,47,47
Jela,3,46,49
Jenze,46,3,49
Jobine,0,47,47
Johana,0,47,47
Jons,47,0,47
Jorno,47,0,47
Joséfa,0,47,47
Josetta,0,47,47
Jostina,0,47,47
Jude,38,9,47
Jaaptje,0,46,46
Jacobe,3,43,46
Jaimy-Lee,3,45,48
Jankje,0,46,46
Janneman,46,0,46
Jannetjen,0,46,46
Jannique,9,37,46
Jeene,46,0,46
Jenz,46,0,46
Jerayno,46,0,46
Jinny,3,44,47
Jo-an,3,45,48
Johanus,42,3,45
Jolise,0,46,46
Jong,31,15,46
Jalyssa,0,45,45
Janella,0,45,45
Jannemarie,0,45,45
Jannika,0,45,45
Jappie,45,0,45
Jaroah,43,3,46
Java,5,40,45
Jaydin,26,19,45
Jelany,25,20,45
Jelrik,45,0,45
Jenn,5,40,45
Jennes,41,3,44
Jestin,45,0,45
Jibril,43,3,46
Jinx,9,36,45
Jitty,0,45,45
Jonan,45,0,45
Jozijntje,0,45,45
Jurek,45,0,45
Jurrendina,0,45,45
Juuls,5,40,45
Jacqui,3,40,43
Jahnoah,44,0,44
Jailyn,0,44,44
Jakoline,0,44,44
Jalien,0,44,44
Jamelia,0,44,44
Jarell,38,6,44
Jassin,43,3,46
Javed,33,11,44
Jean-Michel,44,0,44
Jeanita,0,44,44
Jennette,0,44,44
Jera,3,40,43
Jewell,3,43,46
Jipp,33,11,44
Jolynn,0,44,44
Jopkien,0,44,44
Jor,44,0,44
Joute,44,0,44
Joycelyn,0,44,44
Jozsef,42,3,45
Juelz,37,7,44
Julitta,0,44,44
Jaïrus,42,3,45
