Name,Men,Women,Total
Germay,3,3,6
Germayne,3,3,6
Germijn,0,3,3
Germjan,3,0,3
Gernandina,0,3,3
Gernandus,3,0,3
Gernard,3,0,3
Gernick,3,0,3
Gernie,0,3,3
Gernot,3,3,6
Geroldina,0,3,3
Geroldine,0,3,3
Geroma,3,3,6
Geromi,3,0,3
Gerone,3,3,6
Geronie,0,3,3
Geronne,0,3,3
Geronymo,3,0,3
Gerradine,0,3,3
Gerrart,3,0,3
Gerrebina,0,3,3
Gerregina,0,3,3
Gerregje,0,3,3
Gerren,3,0,3
Gerrendina,0,3,3
Gerreta,0,3,3
Gerri-Anne,0,3,3
Gerrichje,0,3,3
Gerrico,3,0,3
Gerridien,0,3,3
Gerridinus,3,0,3
Gerriejan,3,3,6
Gerrietdina,0,3,3
Gerrietje,0,3,3
Gerrilyn,0,3,3
Gerrin,3,3,6
Gerrit-Dinant,3,0,3
Gerrit-Hendrik,3,0,3
Gerritdika,0,3,3
Gerrithelmina,0,3,3
Gerrolf,3,0,3
Gerrytsje,0,3,3
Gersien,0,3,3
Gersiena,3,3,6
Gersinio,3,0,3
Gérson,3,0,3
Gersten,3,0,3
Gert-Henk,3,0,3
Gert-Johan,3,0,3
Gert-Joost,3,0,3
Gert-Peter,3,0,3
Gerthan,3,0,3
Gerthrude,0,3,3
Gerthy,0,3,3
Gertineke,0,3,3
GertJan,3,0,3
Gertjo,3,3,6
Gertoine,3,0,3
Gertoon,3,0,3
Gertraude,0,3,3
Gertruce,0,3,3
Gertrûd,0,3,3
Gertse,3,0,3
Gertsje,0,3,3
Gertuda,0,3,3
Gertwina,0,3,3
Gerulf,3,0,3
Gerus,3,0,3
Gervaas,3,0,3
Gervacia,0,3,3
Gervacio,3,0,3
Gervase,3,3,6
Gervino,3,0,3
Gerwie,3,3,6
Geryke,0,3,3
Geryon,3,0,3
Gesche,0,3,3
Gesella,0,3,3
Geselle,0,3,3
Gesia,0,3,3
Gesita,0,3,3
Geska,0,3,3
Gesso,3,0,3
Geste,3,3,6
Gestelle,0,3,3
Geta,3,3,6
Getjan,3,0,3
Geubewinus,3,0,3
Geuchjen,3,0,3
Geuk,3,0,3
Geuralda,0,3,3
Geurianne,0,3,3
Geuske,0,3,3
Geuziena,0,3,3
Gévano,3,0,3
Geverdina,0,3,3
Gevino,3,0,3
Gevorgjan,3,0,3
Gevorgyan,3,3,6
Gevork,3,0,3
Geya,0,3,3
Gezieneke,0,3,3
GFM,3,3,6
Ghadir,0,3,3
Ghafir,3,0,3
Ghairoeniza,0,3,3
Ghaitry,0,3,3
Ghaled,3,0,3
Ghaliel,3,0,3
Ghaly,3,0,3
Ghan,3,0,3
Ghaniyah,0,3,3
Ghanna,0,3,3
Ghatidja,0,3,3
Ghauri,3,3,6
Ghazanfar,3,0,3
Ghazwan,3,3,6
Ghea,0,3,3
Gheena,0,3,3
Gherhard,3,0,3
Gherwin,3,0,3
Ghezai,3,3,6
Ghezal,0,3,3
Ghia,0,3,3
Ghiliano,3,0,3
Ghistelle,3,0,3
Ghitha,3,3,6
Ghitte,0,3,3
Ghylain,3,0,3
Ghylainn,3,3,6
Ghyslain,3,3,6
Giampiero,3,0,3
Gian-Paolo,3,0,3
Giando,3,0,3
Giandrick,3,0,3
Gianiro,3,0,3
Giarro,3,0,3
Giavi,3,0,3
Gica,3,3,6
Gichairo,3,0,3
Gidget,0,3,3
Gidiona,0,3,3
Giedie,3,3,6
Gielberta,0,3,3
Gielco,3,0,3
Gielianne,0,3,3
Gielles,3,0,3
Gielt,3,0,3
Gientje,0,3,3
Giërmo,3,0,3
Giërro,3,0,3
Gieselina,0,3,3
Gigije,0,3,3
Gijbertha,0,3,3
Gijem,3,3,6
Gijs-Bart,3,0,3
Gijs-Bertus,3,0,3
Gijsaberta,0,3,3
Gijsbert-Willem,3,0,3
Gijsbertien,3,3,6
Gijsbertinus,3,0,3
Gijsbrandt,3,0,3
Gijsella,0,3,3
Gijsmara,0,3,3
Gilanio,3,0,3
Gilat,3,3,6
Gilbartus,3,0,3
Gilberthe,3,3,6
Gilbertina,0,3,3
Gilbertine,0,3,3
Gilco,3,0,3
Gildas,3,3,6
Gildor,3,0,3
Gilein,3,0,3
Gilene,0,3,3
Gilford,3,0,3
Gilgamesh,3,0,3
Gilhelmus,3,0,3
Giliane,0,3,3
Gilicus,3,0,3
Gilijam,3,0,3
Gilino,3,0,3
Giljone,0,3,3
Gillaine,0,3,3
Gillany,3,3,6
Gillard,3,0,3
Gillaume,3,0,3
Gillette,3,3,6
Gilliamo,3,0,3
Gillien,3,3,6
Gillio,3,0,3
Gills,3,0,3
Gillvano,3,0,3
Gillyenne,0,3,3
Gilmayro,3,0,3
Gilmoora,0,3,3
Gilvanio,3,0,3
Gilvanno,3,0,3
Gima,0,3,3
Gimany,3,3,6
Gimel,3,3,6
Gina-Lisa,0,3,3
Ginaldo,3,0,3
Ginayla,0,3,3
Ginayra,0,3,3
Ginell,0,3,3
Ginelli,3,0,3
Ginikachukwu,3,3,6
Ginnette,0,3,3
Ginnifer,0,3,3
Ginovanny,3,0,3
Gió,3,0,3
Gioachino,3,0,3
Giofranco,3,0,3
Giolina,0,3,3
Giom,3,0,3
Giomano,3,0,3
Giomany,3,0,3
Gionathan,3,0,3
Gionna,0,3,3
Giordani,3,3,6
Giordanny,3,0,3
Giordany,3,3,6
Giorell,3,0,3
Giorella,0,3,3
Giorginhio,3,0,3
Giovanina,0,3,3
Giovara,0,3,3
Giovi,3,3,6
Giovina,0,3,3
Giovinco,3,0,3
Girard,3,0,3
Girardi,3,0,3
Girbedina,0,3,3
Giresh,3,0,3
Girl,0,3,3
Girmay,3,0,3
Gisabeth,0,3,3
Gisberthe,0,3,3
Gisell,0,3,3
Gisha,0,3,3
Gishainely,0,3,3
Gishayra,0,3,3
Gisina,0,3,3
Gislene,0,3,3
Gislinus,3,0,3
Gisolde,0,3,3
Gisselle,0,3,3
Githana,0,3,3
Gito,3,0,3
Gittel,0,3,3
Gity,0,3,3
Giuglio,3,0,3
Giuli,0,3,3
Giuliëtte,0,3,3
Giulina,0,3,3
Giuly,3,3,6
Giusephina,0,3,3
Giuseppino,3,0,3
Giuseppo,3,0,3
Giusseppe,3,0,3
Giv,3,0,3
Givainey,0,3,3
Givandro,3,0,3
Givaney,3,3,6
Givanté,3,0,3
Givaro,3,0,3
Givaya,0,3,3
Givayro,3,0,3
Given-Joy,3,3,6
Giya,0,3,3
Giyanto,3,0,3
Gizay,3,3,6
Gizi,0,3,3
Gjaltje,0,3,3
Gjert,3,0,3
Gjin,3,0,3
Gladina,0,3,3
Gladinus,3,0,3
Glaine,0,3,3
Glancy,0,3,3
Glasina,0,3,3
Glastra,3,0,3
Glaumann,3,3,6
Gleijn,3,0,3
Gleijna,0,3,3
Gleintje,0,3,3
Glena,0,3,3
Glendan,3,0,3
Glendora,0,3,3
Glenferd,3,0,3
Glensley,3,0,3
Gleone,0,3,3
Gleyna,0,3,3
Glinphrey,3,0,3
Glodie,3,3,6
Glori,0,3,3
Gloriana,0,3,3
Glorianne,0,3,3
Gloriant,3,0,3
Glorita,0,3,3
Glyniss,3,3,6
GMT,3,3,6
Goaitsen,3,0,3
Gobina,3,3,6
Goce,3,0,3
Goddelieva,0,3,3
Godefroy,3,0,3
Godehardus,3,0,3
Godelieveke,0,3,3
Godeschalkus,3,0,3
Godfroid,3,0,3
Godliep,3,0,3
Godwina,0,3,3
Goedschalk,3,0,3
Goeloed,0,3,3
Goeran,3,0,3
Goergina,0,3,3
Goja,0,3,3
Gökberk,3,0,3
Gökcan,3,0,3
Gökçehan,3,3,6
Göktuǵ,3,0,3
Golandam,0,3,3
Golettha,0,3,3
Gölge,0,3,3
Gomaar,3,3,6
Gomberdina,0,3,3
Gomeria,0,3,3
Gondaliva,0,3,3
Gondulf,3,0,3
Gondulfa,0,3,3
Gonjo,0,3,3
Gonno,3,0,3
Gonrarda,0,3,3
Gonsalva,0,3,3
Gonus,3,0,3
Gonzalvo,0,3,3
Goodluck,3,0,3
Gooisina,0,3,3
Gooitze,3,0,3
Goosewinus,3,0,3
Goosse,3,0,3
Goozem,3,0,3
Gopi,3,3,6
Gordian,3,0,3
Gordine,0,3,3
Goretty,3,3,6
Gorgonio,3,0,3
Gorselaar,3,0,3
Gorshid,3,3,6
Gosain,3,0,3
Gosewien,0,3,3
Gosewijntje,0,3,3
Goslink,3,0,3
Gospava,0,3,3
Gosseline,0,3,3
Gosses,3,3,6
Gosuïna,0,3,3
Gosuwinus,3,0,3
Gotfriedes,3,0,3
Gotharda,0,3,3
Gothardi,3,0,3
Gothardus,3,0,3
Gothlieb,3,0,3
Gotlief,3,0,3
Götz,3,0,3
Goudschaal,3,0,3
Gouguurda,0,3,3
Gouriye,3,0,3
Govanna,0,3,3
Goverien,0,3,3
Govertsen,3,0,3
Gowinda,3,0,3
Goyka,0,3,3
Gozali,3,3,6
Gozawina,0,3,3
Gözdem,0,3,3
Gozewijna,0,3,3
Gozie,3,3,6
Gozwinus,3,0,3
Graadje,3,3,6
Graads,3,0,3
Gracel,0,3,3
Graceson,3,0,3
Grachel,0,3,3
Gracian,3,3,6
Graciany,0,3,3
Gracillia,0,3,3
Gracinha,0,3,3
Gracjan,3,0,3
Gradeke,0,3,3
Gradien,0,3,3
Grafton,3,0,3
Grainne,0,3,3
Gralof,3,0,3
Grasia,0,3,3
Grata,0,3,3
Gratiano,3,0,3
Grazella,0,3,3
Grazziella,0,3,3
Grè,0,3,3
Grecia,0,3,3
Greco,3,3,6
Grecor,3,0,3
Gredine,0,3,3
Green,0,3,3
Greethe,0,3,3
Gregary,3,0,3
Gregore,3,0,3
Gregy,3,3,6
Grenada,0,3,3
Grensley,3,0,3
Greselda,0,3,3
Gresia,0,3,3
Gréta,0,3,3
Greteke,0,3,3
Gribbertus,3,0,3
Grietes,3,0,3
Grignionne,0,3,3
Grigoria,0,3,3
Grigorius,3,0,3
Grimbert,3,0,3
Grischa,3,0,3
Griseldis,3,3,6
Grisilda,0,3,3
Grisoula,0,3,3
Grite,0,3,3
Gritienus,3,0,3
Gruson,3,0,3
Gryta,0,3,3
Gryts,0,3,3
Grytte,0,3,3
Guadaloupe,0,3,3
Guaicaipuro,3,0,3
Gualtiero,3,0,3
Gualtrina,0,3,3
Guani,3,0,3
Guapo,3,0,3
Guardo,3,0,3
Guarjette,0,3,3
Gucci,3,3,6
Gudion,3,0,3
Gudulla,0,3,3
Guendalina,0,3,3
Guerlaine,0,3,3
Guglielma,3,3,6
Guhdar,3,0,3
Guido-Jan,3,0,3
Guielma,0,3,3
Guigne,0,3,3
Guikje,0,3,3
Guilhelmina,0,3,3
Guilhermina,0,3,3
Guilietta,0,3,3
Guillain,3,0,3
Guillanne,0,3,3
Guillelma,0,3,3
Guillemetta,0,3,3
Guillilmus,3,0,3
Guillio,3,0,3
Guillomine,0,3,3
Guimarães,3,3,6
Guinevère,0,3,3
Guirguis,3,3,6
Gűl,0,3,3
Gülây,0,3,3
Gulbadan,0,3,3
Gulbrand,3,0,3
Gülçe,0,3,3
Gulcihan,0,3,3
Guldane,0,3,3
Güldeste,0,3,3
Gülefşan,0,3,3
Gülfer,0,3,3
Gülferi,0,3,3
Gülhatun,0,3,3
Güllay,0,3,3
Güllizar,0,3,3
Gulnaz,0,3,3
Gülru,0,3,3
Gülsan,0,3,3
Gulşen,0,3,3
Gülsevim,0,3,3
Gülsum,0,3,3
Gülsun,0,3,3
Gulten,0,3,3
Gülter,0,3,3
Gulud,0,3,3
Gülüm,0,3,3
Gülüs,0,3,3
Gülüşan,0,3,3
Gülveren,0,3,3
Gulyan,3,0,3
Gundisalvus,3,0,3
Gune,0,3,3
Günhan,3,0,3
Gunifortus,3,0,3
Gunivortus,3,0,3
Gunna,0,3,3
Günnur,0,3,3
Gunthildis,3,3,6
Guobadia,3,3,6
Guranda,0,3,3
Gurdev,3,3,6
Gürel,3,0,3
Gurgen,3,0,3
Gurion,3,0,3
Gurneet,0,3,3
Gurney,3,3,6
Gurpinder,3,3,6
Gurtej,3,0,3
Gurvir,3,0,3
Gurwinder,3,0,3
Guslenes,3,0,3
Guslenus,3,0,3
Gusovina,3,3,6
Güsta,0,3,3
Gustaphus,3,0,3
Gustaw,3,0,3
Guste,3,3,6
Gustel,3,3,6
Gusztav,3,0,3
Guti,3,3,6
Guustaf,3,3,6
Guustina,0,3,3
Guy-Laurent,3,0,3
Guyanne,0,3,3
Guylou,0,3,3
Guyno,3,0,3
Guyot,3,0,3
Guz,3,0,3
Gwanito,3,0,3
Gwayne,3,0,3
Gwendal,3,3,6
Gwendeley,0,3,3
Gwendi,0,3,3
Gwendollyn,0,3,3
Gwenethy,0,3,3
Gwenisha,0,3,3
Gwennyth,0,3,3
Gwinn,0,3,3
Gwyndolyn,0,3,3
Gwynevere,0,3,3
Gwynned,0,3,3
Gyamfuwaa,0,3,3
Gyaneshwar,3,0,3
Gyangelo,3,0,3
Gyanie,3,3,6
Gyanto,3,0,3
Gydon,3,0,3
Gyem,3,3,6
Gylaine,0,3,3
Gyldenløve,3,0,3
Gylenne,0,3,3
Gyllion,3,0,3
Gymairo,3,0,3
Gymani,3,0,3
Gymora,0,3,3
Gyom,3,0,3
Gyözö,3,0,3
Gysanne,0,3,3
Gysbreght,3,0,3
Gyshaira,0,3,3
Gyshayro,3,0,3
Gysolt,3,0,3
Gyvani,3,0,3
Gzim,3,0,3
Gøste,0,3,3
G'Angelo,3,0,3
G'Heaven,0,3,3
G'nayro,3,0,3
G'shairo,3,0,3
G'shayro,3,0,3
G'shyro,3,0,3
G-Lissah,0,3,3
G.J.,3,3,6
Gaaitske,0,3,3
Gaale,3,0,3
Gaatoen,0,3,3
Gaatóen,0,3,3
Gaaye,3,0,3
Gabbi,0,3,3
Gabe-Hein,3,0,3
Gabena,0,3,3
Gaberiël,3,0,3
Gabey,0,3,3
Gabiëlle,0,3,3
Gabièr,3,0,3
Gabier,3,0,3
Gabija,0,3,3
Gabil,3,0,3
Gabir,3,0,3
Gàbor,3,0,3
Gabór,3,0,3
Gabriana,0,3,3
Gabrianna,0,3,3
Gabriano,3,0,3
Gabrieëla,0,3,3
Gabriēl,3,0,3
Gabrièla,0,3,3
Gabriëlina,0,3,3
Gabrièlle,0,3,3
Gabrielli,0,3,3
Gabriëlli,0,3,3
Gabriellina,0,3,3
Gabriello,3,0,3
Gabrielly,0,3,3
Gabriëlus,3,0,3
Gabrienne,0,3,3
Gabrijella,0,3,3
Gabriyel,3,0,3
Gabryelle,0,3,3
Gabrysia,0,3,3
Gáby,0,3,3
Gaby-Ann,0,3,3
Gaby-Jane,0,3,3
Gachatur,3,0,3
Gachik,3,0,3
Gacik,3,0,3
Gadar,3,0,3
Gaddo,3,0,3
Gadecha,0,3,3
Gadesha,0,3,3
Gadier,0,3,3
Gadim,3,0,3
Gadiri,3,0,3
Gadisja,0,3,3
Gadra,0,3,3
Gadriye,0,3,3
Gae,3,3,6
Gaelana,0,3,3
Gaële,3,3,6
Gaetske,0,3,3
Gaffaar,3,0,3
Gagarin,3,0,3
Gage,3,0,3
Gaibar,3,0,3
Gaibe,3,0,3
Gaida,0,3,3
Gaidhu,0,3,3
Gaïdic,0,3,3
Gaido,3,3,6
Gaijtrie,0,3,3
Gail-Ann,0,3,3
Gailan,3,0,3
Gaile,0,3,3
Gailivera,0,3,3
Gaill,3,3,6
Gaillard,3,0,3
Gailyon,0,3,3
Gaïm,3,0,3
Gaimely,0,3,3
Gainer,3,0,3
Gair,3,0,3
Gairoenissa,0,3,3
Gairoenniesa,0,3,3
Gaitan,3,0,3
Gaito,3,0,3
Gaitree,0,3,3
Gaitrie-Devi,0,3,3
Gaitriedebie,0,3,3
Gaitriedevi,0,3,3
Gaitriedevie,0,3,3
Gaitsche,0,3,3
Gaiyah,3,3,6
Gajah,0,3,3
Gajapersad,3,0,3
Gajatri,0,3,3
Gajendra,3,0,3
Gajic,3,3,6
Galado,0,3,3
Galadrielle,0,3,3
Galan,3,0,3
Galardo,3,0,3
Galarina,0,3,3
Galaxa,0,3,3
Galdino,3,0,3
Galdjo,3,0,3
Galeb,3,0,3
Galel,3,0,3
Galeyn,3,0,3
Galhana,0,3,3
Galiano,3,0,3
Galiën,3,3,6
Galiëna,0,3,3
Galih,3,3,6
Galilea,0,3,3
Galilsha,3,0,3
Galinka,0,3,3
Galle,3,0,3
Galled,3,0,3
Gallery,3,0,3
Galles,3,0,3
Galoust,3,0,3
Galunia,0,3,3
Galvão,3,0,3
Galya,3,3,6
Gamaal,3,0,3
Gamani,3,0,3
Gamar,3,0,3
Gambino,3,0,3
Gamel,3,0,3
Gamela,0,3,3
Gamey,3,0,3
Gamisa,0,3,3
Gamito,3,0,3
Ganan,3,3,6
Gandara,3,0,3
Gandolf,3,0,3
Gandor,3,0,3
Gandro,3,0,3
Ganegoda,3,3,6
Ganeme,0,3,3
Ganen,0,3,3
Ganes,3,0,3
Ganeshdath,3,0,3
Ganeshi,3,0,3
Ganeshkumar,3,0,3
Ganeshpersad,3,0,3
Gangaram,3,0,3
Gangulf,3,0,3
Ganimet,3,3,6
Ganiva,0,3,3
Gantinus,3,0,3
Gaone,0,3,3
Garabed,3,0,3
Garadus,3,0,3
Garahnce,0,3,3
Garai,3,0,3
Garalambos,3,0,3
Garang,3,0,3
Garantz,0,3,3
Garbrecht,3,0,3
Garçia,3,3,6
Garciana,0,3,3
Gardel,3,0,3
Garden,3,0,3
Gardi,3,3,6
Gardiana,0,3,3
Gardus,3,0,3
Garegin,3,0,3
Gareklia,0,3,3
Gareltje,0,3,3
Garendina,0,3,3
Gargie,0,3,3
Garick,3,0,3
Gariella,0,3,3
Garima,0,3,3
Garin,3,0,3
Garine,0,3,3
Garino,3,0,3
Garinsha,3,0,3
Garmaine,0,3,3
Garmdiena,0,3,3
Garment,3,0,3
Garmin,0,3,3
Garmond,3,0,3
Garmtiena,0,3,3
Garnet,3,0,3
Garnier,3,0,3
Garrat,3,0,3
Garren,3,0,3
Garretje,0,3,3
Garrison,3,0,3
Garrit-Jan,3,0,3
Garron,3,0,3
Garryll,3,0,3
Garryson,3,0,3
Gartjen,0,3,3
Garud,3,0,3
Garuda,3,0,3
Garv,3,0,3
Garvan,3,0,3
Garven,3,0,3
Garvy,3,3,6
Garyl,3,0,3
Garza,3,3,6
Garzinho,3,0,3
Gaser,3,0,3
Gasparina,0,3,3
Gaspert,3,0,3
Gasphar,3,0,3
Gassin,3,0,3
Gastone,3,3,6
Gastonne,0,3,3
Gatha,0,3,3
Gati,3,3,6
Gatiana,0,3,3
Gator,3,0,3
Gatso,3,0,3
Gattoen,0,3,3
Gau,3,0,3
Gaudence,0,3,3
Gaudinho,3,0,3
Gaudola,0,3,3
Gaukes,3,0,3
Gaultier,3,0,3
Gauranga,3,0,3
Gauravkoemar,3,0,3
Gauri-Sankar,3,0,3
Gauridevi,0,3,3
Gaury,0,3,3
Gauwina,0,3,3
Gauwke,3,0,3
Gauwla,0,3,3
Gauwrie,0,3,3
Gaviére,3,0,3
Gavrel,3,0,3
Gavrie,3,0,3
Gavriela,0,3,3
Gavriella,0,3,3
Gavriëlla,0,3,3
Gavriil,3,0,3
Gawaar,0,3,3
Gawad,3,3,6
Gayah,0,3,3
Gayaneh,0,3,3
Gayani,0,3,3
Gayathiri,0,3,3
Gayelle,0,3,3
Gayito,3,0,3
Gayla,0,3,3
Gayne,3,0,3
Gayron,3,0,3
Gaytan,3,3,6
Gaythrie,0,3,3
Gazaal,0,3,3
Gazala,0,3,3
Gazar,3,0,3
Gazmend,3,0,3
GCM,0,3,3
Ge-An,3,3,6
Gé-Anna,0,3,3
Gealda,0,3,3
Géalide,0,3,3
Gealt,3,0,3
Gean-Luca,3,0,3
Geander,3,0,3
Geandro,3,0,3
Geanova,3,3,6
Geart-Jan,3,0,3
Geartje,0,3,3
Geartrude,0,3,3
Geatan,3,0,3
Geba,3,0,3
Gebba,3,0,3
Gebbegje,0,3,3
Gebbichien,0,3,3
Gebbien,0,3,3
Gebbiggien,0,3,3
Gebbinus,3,0,3
Gebby,0,3,3
Geberdina,0,3,3
Gebien,0,3,3
Gebienes,3,0,3
Gebine,0,3,3
Gebkedina,0,3,3
Geblina,0,3,3
Gebra,3,3,6
Gebremariam,3,0,3
Gebriel,3,0,3
Gebwin,3,0,3
Gece,0,3,3
Géczy,3,3,6
Geddy,3,0,3
Gedeón,3,0,3
Gedeona,0,3,3
Gediz,0,3,3
Gedulia,0,3,3
Gedyon,3,0,3
Geecke,3,0,3
Geelida,0,3,3
Geelinus,3,0,3
Geeltina,0,3,3
Geemina,0,3,3
Geena-Lee,0,3,3
Geene,3,0,3
Geerad,3,0,3
Geeraldus,3,0,3
Geeranna,0,3,3
Geeranne,0,3,3
Geerben,3,0,3
Geerbrand,3,0,3
Geerd-Jan,3,0,3
Geerdruida,0,3,3
Geerhardes,3,0,3
Geerhardine,0,3,3
Geerherda,0,3,3
Geerian,3,0,3
Geerien,0,3,3
Geerjan,3,0,3
Geerjanneke,0,3,3
Geerlich,3,0,3
Geerloffina,0,3,3
Geermanda,0,3,3
Geerrie,0,3,3
Geert-Dirk,3,0,3
Geert-Frans,3,0,3
Geert-Harm,3,0,3
Geert-Hein,3,0,3
Geert-Henk,3,0,3
Geert-Hessel,3,0,3
Geert-Jelle,3,0,3
Geert-Peter,3,0,3
Geert-Roelof,3,0,3
Geert-Teunis,3,0,3
Geerth,3,0,3
Geerthruida,0,3,3
Geertienes,3,0,3
Geertiènne,3,3,6
Geertines,3,0,3
Geertini,0,3,3
Geertjanszoon,3,0,3
Geertjedina,0,3,3
Geertjenne,0,3,3
Geertreuijt,0,3,3
Geertruida-Maria,0,3,3
Geertruija,0,3,3
Geertruike,0,3,3
Geertruudes,3,3,6
Geertruudis,3,3,6
Geertruurda,0,3,3
Geertruydt,0,3,3
Geertsja,0,3,3
Geertske,0,3,3
Geerty,0,3,3
Geertze,0,3,3
Geesbertus,3,0,3
Geeselina,0,3,3
Geesfiena,0,3,3
Geesienes,3,0,3
Geesiennus,3,0,3
Geeskelien,0,3,3
Geeskeliena,0,3,3
Geessines,3,0,3
Geestinus,3,0,3
Geeszina,0,3,3
Geet-Anjali,0,3,3
Geetangelie,0,3,3
Geetanjaly,0,3,3
Geetanjelie,0,3,3
Geezines,3,0,3
Gefainy,0,3,3
Gefaithly,0,3,3
Gegrorius,3,0,3
Gehan,0,3,3
Gehrard,3,0,3
Gei,3,0,3
Geijs,3,0,3
Geische,0,3,3
Geisler,0,3,3
Geitske,0,3,3
Géjan,3,0,3
Gejanda,0,3,3
Geko,3,0,3
Gel,3,0,3
Gelainey,0,3,3
Gelana,0,3,3
Gélany,3,0,3
Gelasia,0,3,3
Gelasina,0,3,3
Gelayni,3,3,6
Gelaysa,0,3,3
Gelbrecht,3,3,6
Gelbrinus,3,0,3
Geldau,0,3,3
Geldert,3,0,3
Geleen,0,3,3
Gelegonda,0,3,3
Geli,0,3,3
Gelide,0,3,3
Gelie,0,3,3
Gelieke,0,3,3
Géliene,0,3,3
Gelijntje,0,3,3
Gelise,0,3,3
Gélise,0,3,3
Gelisha,0,3,3
Geliya,0,3,3
Geliyah,0,3,3
Geliza,0,3,3
Gélize,0,3,3
Gellant,3,3,6
Geller,3,0,3
Gellian,3,3,6
Gellina,0,3,3
Gellissina,0,3,3
Gelmerdina,0,3,3
Gelmerliena,0,3,3
Gelmore,3,0,3
Gelna,0,3,3
Gels,3,3,6
Gelsomina,0,3,3
Gelson,3,0,3
Geltruda,0,3,3
Gelvano,3,0,3
Gelwin,3,0,3
Gelya,0,3,3
Gemaira,0,3,3
Gemani,0,3,3
Gemanta,0,3,3
Gemar,3,0,3
Gemariah,3,3,6
Gemayle,3,0,3
Gemayro,3,0,3
Gemert,3,0,3
Gemiana,0,3,3
Gemin,3,3,6
Gemlin,0,3,3
Gemmualdus,3,0,3
Gemo,3,0,3
Gemy,3,3,6
Gen,3,3,6
Genaddi,3,0,3
Genae,0,3,3
Genaï,3,0,3
Genai,0,3,3
Genairey,0,3,3
Genard,3,0,3
Genardo,3,0,3
Genaró,3,0,3
Genau,3,0,3
Genavieve,0,3,3
Genciano,3,0,3
Gencio,3,0,3
Gency,3,3,6
Gender,3,0,3
Gendia,0,3,3
Genè,3,0,3
Genê,0,3,3
Genea,0,3,3
Geneal,3,0,3
Geneline,0,3,3
Genelly,3,3,6
Genélva,0,3,3
Geneo,3,0,3
Géneretta,0,3,3
Generosia,0,3,3
Genery,3,3,6
Genesey,0,3,3
Gênesis,3,3,6
Gënesis,0,3,3
Genesys,0,3,3
Genet,0,3,3
Genèva,0,3,3
Genevah,0,3,3
Genevaro,3,0,3
Geneve,0,3,3
Géneve,0,3,3
Genevé,0,3,3
Genevefa,0,3,3
Geneveve,0,3,3
Geneviëf,0,3,3
Geneviene,0,3,3
Genevière,0,3,3
Geneviev,0,3,3
Genévieve,0,3,3
Gèneviève,0,3,3
Geni,0,3,3
Genica,0,3,3
Geniece,0,3,3
Genien,0,3,3
Genifa,0,3,3
Genija,0,3,3
Genilio,3,0,3
Genille,0,3,3
Geninho,3,0,3
Geniqua,0,3,3
Genira,0,3,3
Genissa,0,3,3
Genith,0,3,3
Genitha,0,3,3
Geniyah,0,3,3
Genley,3,0,3
Genn,3,0,3
Gennara,0,3,3
Gennayro,3,0,3
Gennecy,0,3,3
Genneley,0,3,3
Gennevieve,0,3,3
Genniva,0,3,3
Genovevus,3,0,3
Genoviva,3,3,6
Gentel,3,0,3
Gentiane,0,3,3
Gentila,0,3,3
Gentilus,3,3,6
Gentl,0,3,3
Gentry,0,3,3
Genuwine,3,0,3
Genya,0,3,3
Genyra,0,3,3
Genys,3,3,6
Geofanny,3,0,3
Geomalyn,0,3,3
Geomar,3,0,3
Géon,3,0,3
Geoneal,3,0,3
Geor,3,0,3
Geora,3,3,6
Geordan,3,0,3
Géorge,3,0,3
George-Jean,3,0,3
Georgeann,0,3,3
Georgeanne,0,3,3
Georgeine,0,3,3
Georgelina,0,3,3
Georgelino,3,0,3
Georgenna,0,3,3
Georgeos,3,0,3
Georgephine,0,3,3
Georger,3,0,3
Georgery,3,0,3
Georgestina,0,3,3
Georgeth,0,3,3
Georgiane,3,3,6
Georgiena,0,3,3
Georgiette,0,3,3
Georgiev,3,0,3
Georgije,3,0,3
Georgina-Louise,0,3,3
Georgiño,3,0,3
Georgiy,3,0,3
Georgtina,0,3,3
Georz,3,0,3
Geovan,3,0,3
Geovane,3,0,3
Geovannie,3,0,3
Gepbina,0,3,3
Gepkolina,0,3,3
Geppienus,3,0,3
Gér,3,0,3
Ger-Ben,3,0,3
Geraardt,3,0,3
Geraart,3,0,3
Geradda,0,3,3
Geraddina,0,3,3
Gerade,0,3,3
Geradien,3,3,6
Geradiene,0,3,3
Geradin,0,3,3
Geradini,0,3,3
Geradinia,0,3,3
Gerado,3,0,3
Gerain,3,0,3
Geraint,3,0,3
Geraisa,0,3,3
Geraldiena,0,3,3
Geraldientje,0,3,3
Geraldinho,3,0,3
Geraldinio,3,0,3
Geraldyne,3,3,6
Gerali,0,3,3
Geralinde,0,3,3
Geralize,0,3,3
Gerally,3,0,3
Gerandina,0,3,3
Gerando,3,0,3
Geranie,3,3,6
Gérârd,3,0,3
Gêrard,3,0,3
Geràrd,3,0,3
Gérard-Philippe,3,0,3
Gerard-Willem,3,0,3
Gerardje,3,3,6
Gérardo,3,0,3
Gerardt,3,0,3
Gerardus-Majella,3,0,3
Gerardusz,3,0,3
Gerazie,0,3,3
Gerba,0,3,3
Gerbentina,0,3,3
Gerberdien,0,3,3
Gerberdine,0,3,3
Gerbertine,0,3,3
Gerbertje,0,3,3
Gerbia,0,3,3
Gerbie,3,0,3
Gerbiena,0,3,3
