Name,Men,Women,Total
Rosemarije,0,73,73
Renalda,3,70,73
Rikkie,33,39,72
Roberdina,3,70,73
Romie,3,69,72
Rong,47,25,72
Ruveyda,0,72,72
Rachell,0,71,71
Radjen,71,0,71
Régine,0,71,71
Rijka,0,71,71
Ramòn,70,0,70
Riki,6,64,70
Romaine,7,63,70
Romeijn,61,9,70
Rommie,3,67,70
Ryvano,70,0,70
Richardis,65,3,68
Roëll,59,10,69
Rudolphe,56,13,69
Raffael,68,0,68
Rajkumar,68,0,68
Raman,66,3,69
Rasmus,68,0,68
Ravian,68,0,68
Rieko,68,0,68
Rienje,3,66,69
Rowald,67,3,70
Rowenna,0,68,68
Rubén,68,0,68
Rahima,0,67,67
Raymundo,66,3,69
Robert-Paul,67,0,67
Radjinder,66,0,66
Rike,3,62,65
Ronne,39,27,66
Rubia,0,66,66
Rende,60,5,65
Robbertus,65,0,65
Romay,3,62,65
Rosamunde,0,65,65
Rowina,0,65,65
Rozanna,0,65,65
Rudra,64,3,67
Randell,62,3,65
Richmond,63,3,66
Riven,58,6,64
Rowanne,0,64,64
Rushil,64,0,64
Ric,63,0,63
Rijckholt,28,35,63
Rishana,0,63,63
Robèr,61,3,64
Róbin,11,52,63
Rozalinde,0,63,63
Rhonda,0,62,62
Roché,61,3,64
Romello,62,0,62
Ruard,62,0,62
Rachél,3,59,62
Raffaël,61,0,61
Raphaella,0,61,61
Reintjen,3,60,63
Rekha,0,61,61
Renilde,3,60,63
Ridzert,61,0,61
Rijnier,61,0,61
Rinette,0,61,61
Romey,3,57,60
Raina,0,60,60
Rainaldo,60,0,60
Raissa,0,60,60
Rawi,58,3,61
Reduan,60,0,60
Ritish,60,0,60
Rosi,3,58,61
Russel,57,3,60
Ryszard,60,0,60
Ragini,0,59,59
Raimo,59,0,59
Rawien,57,3,60
Rayna,0,59,59
Reinerius,59,0,59
Rizwan,54,5,59
Rodny,59,0,59
Roxeanne,0,59,59
Ramsey,57,3,60
Rashad,56,3,59
Rayyaan,57,3,60
Remus,58,0,58
Roberte,0,58,58
Rudina,0,58,58
Radjkoemar,57,0,57
Rasim,56,3,59
Rehana,0,57,57
Robertjan,57,0,57
Rooske,0,57,57
Rutgera,3,55,58
Raffaela,0,56,56
Rafiek,56,0,56
Rajan,54,3,57
Rajshri,3,55,58
Raşit,56,0,56
Remigio,52,3,55
Renstje,0,56,56
Resina,0,56,56
Rinco,56,0,56
Romein,53,3,56
Rozerin,0,56,56
Radj,55,0,55
Raiza,3,53,56
Ramond,55,0,55
Rashaan,55,0,55
Renette,0,55,55
Riejanne,0,55,55
Rientje,3,51,54
Rijanne,0,55,55
Rive,6,49,55
Rosmarijn,3,54,57
Radna,0,54,54
Rashmi,0,54,54
Reanne,0,54,54
Reef,52,3,55
Reinderd,54,0,54
Remina,0,54,54
Rendert,54,0,54
Reshmi,0,54,54
Rewien,54,0,54
Roelientje,0,54,54
Roelinka,0,54,54
Rosemijn,0,54,54
Ryder,53,3,56
Radbout,53,0,53
Raimundo,53,0,53
Raphaëlle,3,51,54
Rawan,19,34,53
Regino,53,0,53
Rehman,41,12,53
Reinderdina,0,53,53
Reinje,17,36,53
Richtsje,0,53,53
Rigardus,53,0,53
Rijkele,53,0,53
Roukaya,0,53,53
Ruerd,53,0,53
Raimonda,3,50,53
Raouf,51,3,54
Rea,6,46,52
Reinko,52,0,52
Renilda,3,48,51
Renje,3,50,53
Rhoda,0,52,52
Rifat,51,3,54
Rozalinda,0,52,52
Rachana,0,51,51
Raisha,0,51,51
Ramadan,44,7,51
Romek,51,0,51
Rozemarijne,0,51,51
Ryon,51,0,51
Rahied,50,0,50
Richa,7,43,50
Rickey,45,5,50
Ritsaert,50,0,50
Roselynn,0,50,50
Rahana,0,49,49
Reid,44,5,49
Rensiena,0,49,49
Renu,0,49,49
Ringenerus,49,0,49
Roliena,0,49,49
Rachèlle,3,47,50
Raheem,47,3,50
Rahel,12,36,48
Reeve,34,14,48
Richy,46,3,49
Rickert,48,0,48
Ridge,48,0,48
Ridouan,48,0,48
Rijan,28,20,48
Rijnder,48,0,48
Risje,0,48,48
Rowell,46,3,49
Rumi,39,9,48
Rumolda,3,47,50
Ruurdina,0,48,48
Rafika,0,47,47
Raouan,25,22,47
Rebel,28,19,47
Reilly,39,8,47
Rengertje,0,47,47
Rensktje,0,47,47
Renzina,3,45,48
Reyna,0,47,47
Riona,0,47,47
Rock,42,5,47
Roeloffien,0,47,47
Roelofjen,0,47,47
Róisín,0,47,47
Romae,3,44,47
Runar,47,0,47
Rafa,38,8,46
Rai,35,11,46
Raimund,45,3,48
Ranveer,46,0,46
Raph,43,3,46
Rasha,3,43,46
Rav,46,0,46
Reeva,0,46,46
Reijnier,46,0,46
Rignald,46,0,46
Rinko,46,0,46
Ritzo,46,0,46
Rogelio,46,0,46
Romayssae,0,46,46
Rossana,0,46,46
Rabie,43,3,46
Radja,40,5,45
Raffi,41,3,44
Rajni,0,45,45
Rajshree,0,45,45
Regula,3,44,47
