Name,Men,Women,Total
Tahra,0,22,22
Tamimount,3,21,24
Tammes,16,6,22
Tana,3,19,22
Tawfik,18,3,21
Teakje,0,22,22
Temitope,6,16,22
Tenisha,0,22,22
Texas,7,15,22
Thérésa,0,22,22
Thess,0,22,22
Thijs-Jan,22,0,22
Thijske,3,21,24
Thimoty,22,0,22
Thing,8,14,22
Thyrone,22,0,22
Timea,0,22,22
Tischa,0,22,22
Tishana,0,22,22
Tjabina,0,22,22
Tjietze,22,0,22
Tjon,19,3,22
Tobiah,21,3,24
Toinette,0,22,22
Tomek,22,0,22
Triest,22,0,22
Tuĝçe,0,22,22
Tunç,22,0,22
Tadeus,20,3,23
Tammechien,0,21,21
Tarun,21,0,21
Tate,12,9,21
Tayeb,21,0,21
Teko,21,0,21
Telle,3,20,23
Temme,19,3,22
Teodoor,21,0,21
Thang,20,3,23
Thécla,0,21,21
Theodoro,21,0,21
Thijne,19,3,22
Tibby,0,21,21
Tiesje,0,21,21
Tietie,0,21,21
Tijntje,0,21,21
Tite,8,13,21
Tjalina,0,21,21
Tjepko,21,0,21
Tjitje,0,21,21
Tjittje,0,21,21
Toin,21,0,21
Tolgay,21,0,21
Tomar,21,0,21
Torvald,21,0,21
Toska,3,20,23
Trieu,14,7,21
Trijni,0,21,21
Truke,0,21,21
Tyshawn,21,0,21
Tamay,9,11,20
Tane,15,5,20
Tat,20,0,20
Teede,18,3,21
Teeuwis,20,0,20
Teja,3,16,19
Terezia,0,20,20
Tetty,3,19,22
Teuneke,0,20,20
Thaisa,0,20,20
Theophilis,18,3,21
Tianne,0,20,20
Tiber,20,0,20
Tij,19,3,22
Tilia,3,18,21
Tinca,0,20,20
Tinny,3,17,20
Tomàs,20,0,20
Toto,15,5,20
Tristán,20,0,20
Tyrel,20,0,20
Tyrique,20,0,20
Talib,17,3,20
Tallegien,0,19,19
Tama,9,10,19
Taryn,0,19,19
Tashi,11,8,19
Tedje,3,16,19
Tek,19,0,19
Teri,0,19,19
Teyana,0,19,19
Thabita,0,19,19
Thalisha,0,19,19
Thalysia,3,18,21
Theadore,3,16,19
Theophilius,19,0,19
Thilo,19,0,19
Thomé,15,3,18
Thouraya,0,19,19
Thuong,7,12,19
Tiele,17,3,20
Tilo,19,0,19
Titi,3,18,21
Tjarkina,0,19,19
Tjebbel,19,0,19
Tjemme,19,0,19
Tjun,18,3,21
Toer,19,0,19
Toma,14,5,19
Tomasso,18,3,21
Trinidad,3,18,21
Tuncer,19,0,19
Taim,18,0,18
Tamo,16,3,19
Tanguy,18,0,18
Tanvi,0,18,18
Tarana,0,18,18
Tarique,18,0,18
Tarisha,0,18,18
Teatsche,0,18,18
Teuntjen,0,18,18
Thalya,0,18,18
Thilde,3,17,20
Thong,14,3,17
Tienes,17,3,20
Time,18,0,18
Tippi,0,18,18
Tjal,5,13,18
Tjeerd-Jan,18,0,18
Tjep,16,3,19
Tjinta,0,18,18
Tjoan,15,3,18
Tjoen,11,7,18
Tonnij,13,5,18
Trent,18,0,18
Truuske,0,18,18
Tsi,12,6,18
Tyriq,18,0,18
Tyro,18,0,18
T-Jay,17,0,17
Tabo,16,3,19
Tahier,17,0,17
Tami,7,10,17
Tanay,15,3,18
Tarquin,17,0,17
Tascha,3,15,18
Tasnime,0,17,17
Tassilo,17,0,17
Taurean,17,0,17
Teitsma,9,8,17
Telina,0,17,17
Tendai,7,10,17
Tender,5,12,17
Teressa,0,17,17
Tetta,0,17,17
Teubina,0,17,17
Teunita,0,17,17
Tewarie,17,0,17
Thalía,0,17,17
Thaliya,0,17,17
Themba,14,3,17
Theressa,0,17,17
Thiery,16,3,19
Thilda,3,15,18
Thomas-Jan,17,0,17
Thommas,17,0,17
Thycho,17,0,17
Tibeau,17,0,17
Tiest,17,0,17
Tiga,8,9,17
Tikva,0,17,17
Timofey,17,0,17
Timoteo,17,0,17
Tishayra,0,17,17
Titsia,3,16,19
Tjipkjen,0,17,17
Tjisje,0,17,17
Tonjes,17,0,17
Tosja,3,15,18
Trijntina,0,17,17
Trishana,0,17,17
Tsang,9,8,17
Turab,17,0,17
Ture,17,0,17
Twann,17,0,17
