Name,Men,Women,Total
Ymert,7,3,10
Ynschje,0,8,8
Yntse,8,0,8
Yoda,7,3,10
Yoeki,0,8,8
Yolene,3,7,10
Yolente,0,8,8
Yoo,5,3,8
Yorieke,0,8,8
Yorinda,0,8,8
Yorke,8,0,8
Yoshiro,8,0,8
Yossip,8,0,8
Yosua,8,0,8
Younas,6,3,9
Youra,3,6,9
Yousouf,8,0,8
Yoyo,3,6,9
Yrian,8,0,8
Yrjan,7,3,10
Ysé,0,8,8
Yucca,3,5,8
Yuchen,3,3,6
Yueh,3,6,9
Yukiko,0,8,8
Yuriaan,8,0,8
Yurriën,8,0,8
Yusraa,3,7,10
Yvah,0,8,8
Yvani,3,5,8
Yverna,0,8,8
Yvessa,0,8,8
Yvonnette,0,8,8
Yward,8,0,8
Yaba,0,7,7
Yace,7,0,7
Yadav,6,3,9
Yadel,3,5,8
Yadin,6,3,9
Yagız,7,0,7
Yakubu,3,3,6
Yamairo,7,0,7
Yamilia,0,7,7
Yane,3,6,9
Yanelle,3,6,9
Yanoe,3,3,6
Yanouck,0,7,7
Yap,5,3,8
Yard,7,0,7
Yaris,6,3,9
Yarna,0,7,7
Yarrick,7,0,7
Yasemine,0,7,7
Yashita,0,7,7
Yâsin,7,0,7
Yaslene,0,7,7
Yasmiena,0,7,7
Yatish,7,0,7
Ybel,3,5,8
Yeh,3,3,6
Yehudah,7,0,7
Yeline,0,7,7
Yella,0,7,7
Yeme,7,0,7
Yemisi,0,7,7
Yenn,3,3,6
Yennick,7,0,7
Yeremia,7,0,7
Yerro,7,0,7
Yerusha,0,7,7
Yesmine,0,7,7
Yessine,7,0,7
Yih,3,3,6
Yilan,5,3,8
Yiming,5,3,8
Yina,0,7,7
Ying-Ying,0,7,7
Yiorgos,7,0,7
Yiska,0,7,7
Yitte,0,7,7
Yitzchak,7,0,7
Yixuan,3,3,6
Ylaise,0,7,7
Yldou,0,7,7
Ymena,0,7,7
Ymo,7,0,7
Ympkje,0,7,7
Yna,0,7,7
Ynzo,7,0,7
Yo-Ann,0,7,7
Yoachim,7,0,7
Yolein,0,7,7
Yomar,7,0,7
Yonan,7,0,7
Yorah,0,7,7
Yorne,7,0,7
Yornick,7,0,7
Yorran,7,0,7
Yorwin,7,0,7
Yoshida,3,3,6
Yossef,6,3,9
Youki,0,7,7
Younesse,7,0,7
Ysatis,3,6,9
Ysbrant,7,0,7
Yselle,0,7,7
Yucel,7,0,7
Yuel,7,0,7
Yulin,3,6,9
Yumiko,0,7,7
