Name,Men,Women,Total
Laurentien,0,76,76
Laurentine,3,75,78
Lebuinus,76,0,76
Laban,75,0,75
Laurens-Jan,75,0,75
Lika,3,73,76
Luuke,3,72,75
Liduine,3,73,76
Livius,74,0,74
Lizze,0,74,74
Lubbe,74,0,74
Laas,73,0,73
Letizia,0,73,73
Liduïna,0,73,73
Lyonne,3,69,72
Lazlo,69,3,72
Lily-Rose,0,72,72
Lykle,71,3,74
Limke,0,71,71
Livai,71,0,71
Luiz,71,0,71
Lydian,3,68,71
Lano,62,8,70
Lelie,0,70,70
Loan,14,56,70
Lodewina,0,70,70
Lummina,0,70,70
Linet,0,69,69
Lowina,3,68,71
Layana,0,68,68
Lodi,39,29,68
Lukkina,0,68,68
Laurents,67,0,67
Lizabeth,3,65,68
Loredana,0,67,67
Lycke,0,67,67
Lard,65,3,68
Léa,0,66,66
Léanne,0,66,66
Lenno,66,0,66
Lona,3,65,68
Leatitia,3,63,66
Leijn,64,3,67
Laurenske,0,64,64
Léan,44,20,64
Lebertus,64,0,64
Leif,64,0,64
Lammertdina,0,63,63
Laut,61,3,64
Loise,0,63,63
Ludia,3,62,65
Lútsen,63,0,63
Lysa,0,63,63
Lammertina,0,62,62
Lazar,62,0,62
Leco,60,3,63
Leung,60,3,63
Lindo,60,3,63
Lita,0,61,61
Lubert,61,0,61
Luco,60,3,63
Leopolda,0,60,60
Leotine,3,57,60
Lieva,0,60,60
Liron,51,9,60
Larbi,59,0,59
Leendert-Jan,59,0,59
Lemmy,52,7,59
Libby,3,58,61
Lonny,12,47,59
Luay,56,3,59
Lubbina,0,59,59
Ludgera,0,59,59
Ludolph,59,0,59
Luigino,59,0,59
Landon,58,0,58
Lidewei,0,58,58
Lisandra,0,58,58
Livana,0,58,58
Lizelot,0,58,58
Lovely,3,55,58
Lucianne,0,58,58
Luck,58,0,58
Luiza,0,58,58
Lysan,0,58,58
Laurèl,0,57,57
Liban,48,9,57
Lovina,0,57,57
Lutgertje,3,56,59
Lyann,3,56,59
Lamine,50,6,56
Lette,0,56,56
Lévi,53,3,56
Levijn,55,3,58
Lewi,44,12,56
Lidewijde,0,56,56
Ligia,0,56,56
Lous,9,47,56
Luqman,56,0,56
Lyla,0,56,56
Ladislaus,47,8,55
Lamin,55,0,55
Laurenzo,55,0,55
Lizetta,5,50,55
Loys,11,44,55
Lauke,14,40,54
Lijsbertus,54,0,54
Lillie,0,54,54
Luigia,0,54,54
Laurèn,3,51,54
Lense,52,3,55
Lidya,0,53,53
Liedeke,0,53,53
Lio,26,27,53
Lione,3,52,55
Loïsa,0,53,53
Luutzen,53,0,53
Lambarta,0,52,52
Lamya,0,52,52
Laurinus,52,0,52
Lavin,6,46,52
Leocadia,0,52,52
Leontiene,0,52,52
Lexy,3,51,54
Liborius,52,0,52
Lijnie,0,52,52
Lorens,51,3,54
Ludina,0,52,52
Luken,51,3,54
Luutske,0,52,52
Lajla,0,51,51
Laudina,3,50,53
Laurenza,0,51,51
Leonida,3,49,52
Lindey,3,50,53
Lionell,50,3,53
Lorien,0,51,51
Louana,0,51,51
Lucan,49,3,52
Lummie,0,51,51
Lupko,51,0,51
Lamberto,48,3,51
Latischa,0,50,50
