Name,Men,Women,Total
Dalibor,40,0,40
Dámaris,0,40,40
Dami,14,26,40
Dasha,0,40,40
Dat,40,0,40
Dayanara,0,40,40
Debóra,0,40,40
Deef,40,0,40
Diecke,0,40,40
Divana,0,40,40
Djamal,40,0,40
Djien,39,3,42
Djilani,39,3,42
Dorethy,0,40,40
Dorota,0,40,40
Dorry,3,39,42
Dung,17,23,40
Durvina,0,40,40
Daelynn,0,39,39
Dafna,3,38,41
Dahley,38,3,41
Danian,39,0,39
Danthe,12,27,39
Débora,0,39,39
Deion,38,3,41
Denize,0,39,39
Deodorus,38,3,41
Dias,25,14,39
Diedericus,39,0,39
Dieudonnee,3,35,38
Dieverdina,0,39,39
Dimphyna,3,35,38
Dionys,33,6,39
Djaya,8,31,39
Dalicia,0,38,38
Dalya,0,38,38
Danouk,0,38,38
Deangelo,38,0,38
Dewanand,38,0,38
Dewey,20,18,38
Diara,3,37,40
Dilaya,0,38,38
Divani,19,19,38
Djai,34,3,37
Djess,16,22,38
Djina,0,38,38
Doewe,38,0,38
Doré,8,30,38
Dorothéa,3,37,40
Dynphna,3,36,39
Dafina,3,36,39
Dahnee,3,35,38
Dajana,0,37,37
Damjan,37,0,37
Danella,0,37,37
Danilla,0,37,37
Darrin,35,3,38
Deyon,37,0,37
Dimmetje,0,37,37
Dingina,0,37,37
Djaylinn,0,37,37
Djill,0,37,37
Doke,7,30,37
Donne,18,19,37
Doriano,37,0,37
Dylen,37,0,37
Dyone,3,36,39
Dangelo,36,0,36
Daniyah,0,36,36
Dayana,0,36,36
Dayton,35,3,38
Delphin,32,3,35
Denijs,35,3,38
Deodora,0,36,36
Dewin,35,3,38
Deylano,36,0,36
Dieka,0,36,36
Dieko,36,0,36
Divaio,36,0,36
Doeije,36,0,36
Domus,36,0,36
Dores,11,25,36
Dory,0,36,36
Drieka,3,34,37
Drishti,0,36,36
Dylaila,0,36,36
Dandy,30,5,35
Daniil,34,3,37
Dannii,0,35,35
Dehlia,0,35,35
Delfin,25,10,35
Deodate,3,34,37
Devyn,33,3,36
Dilruba,0,35,35
Djimon,35,0,35
Drago,34,3,37
Dalil,34,0,34
Daliyah,0,34,34
Damar,15,19,34
Danou,5,29,34
Dariusz,33,3,36
Dayanand,34,0,34
Denni,20,14,34
Diewke,0,34,34
Dimme,32,3,35
Dinish,34,0,34
Djalisa,0,34,34
Djana,0,34,34
Djena,0,34,34
Djieuwke,0,34,34
Djin,24,10,34
Dominika,3,33,36
Domitilla,3,33,36
Dorkas,3,31,34
Durante,29,5,34
Danyl,33,0,33
Darryll,33,0,33
Denia,0,33,33
Derrek,33,0,33
Devaughn,32,3,35
Diann,3,32,35
Dieder,32,3,35
Diémo,33,0,33
Diko,33,0,33
Djamie,26,7,33
Djimmer,33,0,33
Djulian,32,3,35
Djune,3,29,32
Drieske,6,27,33
Dymas,33,0,33
Dyna,3,32,35
Dynah,0,33,33
Dyron,33,0,33
Damine,30,3,33
Damita,0,32,32
Darell,31,3,34
Darshani,0,32,32
Deliane,0,32,32
Densley,32,0,32
Devanand,32,0,32
Devesh,32,0,32
Diedert,32,0,32
Dignum,32,0,32
Dike,5,27,32
Dilhan,27,5,32
Djamil,32,0,32
Djayce,32,0,32
Djoa,21,11,32
Doety,0,32,32
Douha,0,32,32
Drew,14,18,32
Damani,22,9,31
Danilson,31,0,31
Danko,31,0,31
Deepika,0,31,31
Delani,11,20,31
Désireé,3,29,32
Diano,31,0,31
Dijan,17,14,31
Dillian,11,20,31
Djaël,28,3,31
Doet,3,28,31
Donita,0,31,31
Dylian,28,3,31
Dahir,22,8,30
Damayanti,0,30,30
Damiän,30,0,30
Danii,3,28,31
Dedy,11,19,30
Del,3,26,29
Devendra,29,3,32
Dienko,30,0,30
Dietert,30,0,30
Dikky,8,22,30
Dilivio,30,0,30
Dionysos,28,3,31
Djoya,0,30,30
Dyanthe,0,30,30
Dyonisia,3,29,32
Dao,13,16,29
David-Jan,29,0,29
Dederica,0,29,29
Delphi,5,24,29
Dennise,0,29,29
Derman,25,3,28
Desly,24,5,29
Detty,0,29,29
Devinio,29,0,29
Dingetje,0,29,29
Djamiel,29,0,29
Djan,28,3,31
Djavi,29,0,29
Dominga,0,29,29
Dorita,0,29,29
Duifina,0,29,29
Duong,19,10,29
Daeley,28,0,28
Dallas,19,9,28
Danah,0,28,28
Danell,24,3,27
Dániel,28,0,28
Danièlle,3,27,30
Daphné,0,28,28
Dato,28,0,28
Dauwe,28,0,28
Davon,27,3,30
Dédé,3,24,27
Deep,20,8,28
Delailah,0,28,28
Delisa,0,28,28
Delvin,27,3,30
Denzo,28,0,28
Deren,10,18,28
Deron,27,3,30
Deshaun,28,0,28
Dijanne,0,28,28
Dilly,3,26,29
Dimphie,0,28,28
Dionijs,28,0,28
Djalissa,0,28,28
Djévano,28,0,28
Donnatella,0,28,28
Doranne,0,28,28
Dorethe,3,27,30
Dorit,0,28,28
Doua,0,28,28
Dox,23,5,28
Danio,27,0,27
Danitsha,0,27,27
Davidina,0,27,27
Daymon,27,0,27
Dayn,27,0,27
Deane,3,23,26
Delon,26,3,29
Dersim,22,5,27
Desta,6,21,27
Destany,3,25,28
Destino,27,0,27
Diar,27,0,27
Diddy,0,27,27
Dilius,27,0,27
Dionysus,27,0,27
Ditha,0,27,27
Diyae,19,8,27
Djaylani,23,3,26
Djez,21,6,27
Dolorosa,0,27,27
Domenic,27,0,27
Donn,26,3,29
Dook,27,0,27
Dorijn,3,25,28
Dymfna,0,27,27
Dagny,0,26,26
Daisey,0,26,26
Danira,0,26,26
Daryan,26,0,26
Daymen,26,0,26
Deeltje,0,26,26
Delores,0,26,26
Demitri,26,0,26
Denisse,0,26,26
Dessa,3,25,28
Devaney,7,19,26
Devani,14,12,26
Dhruv,26,0,26
Diderich,26,0,26
Dieles,26,0,26
Dieni,0,26,26
Dienie,0,26,26
Diva,0,26,26
Djonno,26,0,26
Doetina,0,26,26
Dolunay,16,10,26
Drifa,0,26,26
Duhan,26,0,26
Durmus,26,0,26
Dahab,0,25,25
Danna,0,25,25
Dari,23,3,26
Davíd,25,0,25
Davor,25,0,25
Dayyan,25,0,25
Deandra,0,25,25
Debrah,3,22,25
Deddy,7,18,25
Demion,25,0,25
Den,21,3,24
Derryl,25,0,25
Desiderata,3,24,27
Dewa,18,7,25
Diante,0,25,25
Dilian,11,14,25
Dinardus,25,0,25
Dinus,25,0,25
Diogo,25,0,25
Diquan,25,0,25
Ditske,0,25,25
Djaivey,25,0,25
Djo,12,13,25
Djunaid,25,0,25
Doedo,25,0,25
Dwi,17,8,25
Dyenna,0,25,25
Dylann,25,0,25
D'Shawn,24,0,24
Daimon,24,0,24
Damara,0,24,24
Danillio,24,0,24
Darion,24,0,24
Daylinn,3,21,24
Deedee,3,23,26
Dely,7,17,24
Denna,3,22,25
Dereck,24,0,24
Dew,20,3,23
Dickson,19,5,24
Diese,3,21,24
Dieske,0,24,24
Dimmy,11,13,24
Dioni,9,15,24
Diren,12,12,24
Dirry,0,24,24
Djalisha,0,24,24
Djayla,0,24,24
Djaylee,0,24,24
Djelina,0,24,24
Djinn,13,11,24
Djody,12,12,24
Djowie,23,3,26
Djulia,0,24,24
Djuliano,24,0,24
Domingas,3,21,24
Doretta,0,24,24
Dorise,0,24,24
Durga,3,21,24
Dyce,24,0,24
Dylani,3,22,25
Daanish,23,0,23
Daanisj,23,0,23
Dairon,23,0,23
Dalena,0,23,23
Dalvin,23,0,23
Dardan,23,0,23
Daris,22,3,25
Davitha,0,23,23
