Name,Men,Women,Total
Stanislas,62,18,80
Stern,75,5,80
Suradj,80,0,80
Sal,77,3,80
Serginho,79,0,79
Severijn,78,3,81
Sharron,3,77,80
Serginio,78,0,78
Sevinç,0,78,78
Seyhan,47,31,78
Sherien,0,78,78
Semmi,56,21,77
Shah,62,15,77
Sie,16,61,77
Star,14,63,77
Stéfan,77,0,77
Sulayman,76,3,79
Synthia,0,77,77
Sahel,70,6,76
Salomina,0,76,76
Saron,7,69,76
Saša,66,10,76
Semir,76,0,76
Shahid,72,3,75
Siard,76,0,76
Stanny,45,31,76
Suse,0,76,76
Seyed,70,5,75
Siemkje,0,75,75
Sigbertus,74,3,77
Sjanie,0,75,75
Sophy,3,74,77
Sunniva,0,75,75
Sepkje,0,74,74
Shaheen,28,46,74
Shantie,3,71,74
Sibbe,73,3,76
Sixtus,74,0,74
Sura,3,73,76
Suzet,0,74,74
Sait,73,0,73
Sandrijn,36,37,73
Sarine,0,73,73
Schelto,73,0,73
Shareen,0,73,73
Shiloh,44,29,73
Sinclair,65,8,73
Savina,0,72,72
Seija,0,72,72
Selmar,70,3,73
Siene,23,49,72
Sya,0,72,72
Senay,13,58,71
Siraç,71,0,71
Sapke,0,70,70
Sas,48,22,70
Savanne,3,69,72
Servais,64,6,70
Shahin,64,6,70
Shazia,0,70,70
Shemar,69,3,72
Simonis,65,5,70
Sioe,9,61,70
Spike,69,3,72
Stans,8,62,70
Suzana,0,70,70
Saadet,3,68,71
Saman,56,13,69
Sebe,69,0,69
Servet,58,11,69
Shadé,0,69,69
Shalom,39,30,69
Sharena,0,69,69
Sherani,0,69,69
Sidar,64,5,69
Sieglinde,3,68,71
Silvera,0,69,69
Sjoertje,0,69,69
Sonali,0,69,69
Sylva,3,67,70
Sabijn,3,66,69
Sancho,68,0,68
Savita,3,67,70
Sonam,6,62,68
Soulaïman,68,0,68
Steije,68,0,68
Syta,0,68,68
Sébastiaan,66,3,69
Shadi,45,22,67
Sharella,0,67,67
Sidra,0,67,67
Soenita,0,67,67
Soeradj,67,0,67
Somaya,0,67,67
Sui,21,46,67
Sultana,3,66,69
Sabiha,3,65,68
Salomi,0,66,66
Samuela,0,66,66
Shakti,36,30,66
Shekinah,0,66,66
Sieneke,0,66,66
Siërra,0,66,66
Silvi,0,66,66
Steveline,0,66,66
Suuz,0,66,66
Swan,39,27,66
Sabastiaan,64,3,67
Sapna,0,65,65
Sawan,61,3,64
Selvi,0,65,65
Seymen,65,0,65
Shaira,0,65,65
Silveria,0,65,65
Sjoerdina,0,65,65
Steffany,0,65,65
Stevin,65,0,65
Suzannah,3,64,67
Sachin,62,3,65
Sama,3,63,66
Savaş,63,3,66
Sefer,64,0,64
Semmie,25,39,64
Severino,63,3,66
Sharine,0,64,64
Sherena,0,64,64
