Name,Men,Women,Total
Erke,3,18,21
Erlin,15,7,22
Ermano,22,0,22
Ermert,22,0,22
Eugené,20,3,23
Evelinda,0,22,22
Ewin,10,12,22
Eyal,22,0,22
Ebberdina,3,20,23
Edgardo,21,0,21
Edsilia,0,21,21
Edske,7,14,21
Eduart,21,0,21
Efehan,21,0,21
Efisio,21,0,21
Eglantine,0,21,21
Eira,0,21,21
Eissina,0,21,21
Elandia,0,21,21
Elayah,12,9,21
Elayne,0,21,21
Eldrid,3,17,20
Eldridge,17,3,20
Elibart,21,0,21
Eloïsa,0,21,21
Elsbert,17,3,20
Elżbieta,0,21,21
Embregt,21,0,21
Emili,3,20,23
